Position_X,Position_Y,Velocity_X,Velocity_Y,Rotation_X,Raycast_1,Raycast_2,Raycast_3,Raycast_4,Raycast_5,Raycast_6,Raycast_7,Raycast_8,Score,Horizontal,Jump
-274.5463,-19.54997,0,-42,1,10,10,10,10,10,0.4242373,0.2999744,0.4242158,10,0,0
-274.5463,-19.54997,0,-42,1,10,10,10,10,10,0.4242373,0.2999744,0.4242158,10,0,0
-274.5463,-19.54997,0,-42,1,10,10,10,10,10,0.4242373,0.2999744,0.4242158,10,0,0
-274.5463,-19.54997,0,-42,1,10,10,10,10,10,0.4242373,0.2999744,0.4242158,10,0,0
-274.5463,-19.54997,0,-42,1,10,10,10,10,10,0.4242373,0.2999744,0.4242158,10,0,0
-293,-11.97,6.666667,0,1,2.999969,0.395943,0.2799778,0.3959403,1,1.414207,4.720005,6.67513,10,0,0
-291.0493,-9.450659,10,16.4949,1,6.049347,2.544662,2.799334,3.958828,2.950623,3.1122,2.200673,3.112236,10,0,0
-290.8829,-8.149988,0.01371742,-3.000029,1,10,2.969902,4.100005,4.408276,3.117096,1.272787,0.900003,1.272793,10,0,0
-290.8826,-10.84999,1.881675E-05,-21.00003,1,1.882599,1.248194,1.4,1.979887,3.117371,4.408606,3.600009,7.919603,10,0,0
-289.9315,-9.450672,8.888889,16.4949,1,4.931519,1.317363,1.799356,3.958824,4.068481,3.112235,2.200692,5.940661,10,0,0
-291.6171,-8.149991,-9.97409,-3.000057,-1,10,3.701141,4.099998,3.369883,2.382874,1.272787,0.9000025,1.272815,10,-1,0
-291.7831,-10.85,-0.01368187,-21.00006,-1,2.783051,1.979891,1.399984,1.979854,2.216919,3.135158,3.600013,5.091217,10,-1,0
-290.45,-12.04999,0.0001830608,0,1,0.4500122,0.282858,0.2000074,0.2828344,3.549957,5.020357,4.800006,0.6364269,10,-1,0
-290.45,-12.04999,0,0,1,0.4500122,0.282858,0.2000074,0.2828344,3.549957,5.020357,4.800006,0.6364269,10,-1,0
-290.45,-12.04999,0.0001830608,0,1,0.4500122,0.282858,0.2000074,0.2828344,3.549957,5.020357,4.800006,0.6364269,10,-1,0
-292.4501,-12.04999,-10,0,-1,2.450073,0.2828256,0.1999931,0.2828236,1.549896,2.191875,4.799996,9.616641,10,-1,0
-290.45,-8.551009,10,12.4949,1,10,2.402786,3.698987,5.020395,3.549927,1.839924,1.301026,1.839933,10,-1,0
-292.1172,-8.649991,-9.972565,-9.00003,-1,10,3.676998,3.599994,2.66269,1.882813,1.97989,1.4,1.979921,10,-1,0
-293.4501,-12.04997,0,-11.99931,-1,3.450043,0.2828539,0.2000017,0.2828519,0.5499268,0.7777105,4.799975,6.788237,10,-1,0
-293.4501,-12.04997,0,0,-1,3.450043,0.2828539,0.2000017,0.2828519,0.5499268,0.7777105,4.799975,6.788237,10,-1,0
-293.4501,-12.04997,0,0,-1,3.450043,0.2828539,0.2000017,0.2828519,0.5499268,0.7777105,4.799975,6.788237,10,0,1
-291.45,-12.04997,10,0,1,1.450012,0.282864,0.200017,0.2828613,2.549988,3.606213,4.799984,10,10,0,1
-291.45,-12.04997,0,0,1,1.450012,0.282864,0.200017,0.2828613,2.549988,3.606213,4.799984,10,10,0,1
-291.45,-12.04997,0,0,1,1.450012,0.282864,0.200017,0.2828613,2.549988,3.606213,4.799984,10,10,0,1
-291.45,-8.550992,0,12.4949,1,10,3.464801,3.698997,3.606221,2.549957,1.839887,1.301004,1.839918,10,0,1
-291.45,-8.549989,0,-7.999987,1,10,3.464801,3.7,3.606221,2.549957,1.838465,1.300001,1.838496,10,0,1
-289.616,-11.05002,10,0,1,0.6159668,0.2828479,0.2000008,0.2828559,4.384033,5.374061,3.800039,0.8711045,10,0,1
-291.616,-11.91668,-10,-11,-1,1.615997,0.4713717,0.3333044,0.4713454,2.383972,3.371411,4.666696,10,10,0,1
-293.2827,-8.9675,0,14.4949,-1,10,4.642157,3.282475,1.014318,0.7172546,1.014334,1.717503,2.428919,10,0,1
-293.505,-8.35,0,-6.000015,-1,10,4.956766,3.899974,0.7000571,0.4950256,0.7000315,1.100002,1.555645,10,0,1
-291.6714,-11.65,9.986282,-24.00002,1,1.671356,0.8485031,0.5999842,0.8485186,2.328613,3.293121,4.400015,9.050994,10,-1,0
-291.5604,-8.967502,0,14.4949,1,10,3.227969,3.282487,3.450076,2.439575,2.428915,1.717514,2.428948,10,-1,0
-293.394,-8.349999,-9.986282,-6.000058,-1,10,4.799846,3.899976,0.8569594,0.6059875,0.856954,1.100003,1.555645,10,-1,0
-293.542,-11.65001,0,-24.00006,-1,3.541962,0.848466,0.5999632,0.6477633,0.4580078,0.6477377,4.400014,6.222581,10,-1,0
-293.542,-12.04997,0,0,-1,3.541962,0.2828323,0.2000017,0.2828519,0.4580383,0.6477613,4.799973,6.788236,10,-1,0
-293.55,-8.550992,0,12.4949,-1,10,5.020398,3.698981,0.6363992,0.4499817,0.6363729,1.300994,1.839888,10,-1,0
-293.55,-8.650001,0,-9.000015,-1,10,5.020396,3.599973,0.6363992,0.4500122,0.6363736,1.400003,1.979923,10,-1,0
-293.55,-12.04997,0,-11.99905,-1,3.549957,0.2828539,0.2000017,0.2828296,0.4500122,0.63641,4.799973,6.788215,10,-1,0
-291.5499,-12.04997,10,0,1,1.549896,0.2828647,0.200017,0.282862,2.450073,3.464913,4.799984,10,10,-1,0
-293.55,-8.550992,-10,12.4949,-1,10,5.020398,3.698981,0.6363992,0.4499817,0.6363729,1.300994,1.839888,10,-1,0
-293.55,-8.650001,0,-9.000015,-1,10,5.020396,3.599973,0.6363992,0.4500122,0.6363736,1.400003,1.979923,10,-1,0
-291.7164,-12.04998,9.986282,-11.99945,1,1.71637,0.2828323,0.2000027,0.2828519,2.2836,3.229485,4.799996,10,10,-1,0
-293.55,-12.04998,-5.006287,0,-1,3.549957,0.2828229,0.1999893,0.2828431,0.4500122,0.63641,4.799987,6.788246,10,-1,0
-293.55,-12.04998,-0.0001830608,0,-1,3.549957,0.2828229,0.1999893,0.2828431,0.4500122,0.63641,4.799987,6.788246,10,-1,0
-293.55,-12.04998,-0.0001830608,0,-1,3.549957,0.2828229,0.1999893,0.2828431,0.4500122,0.63641,4.799987,6.788246,10,-1,0
-291.5499,-12.04998,10,0,1,1.549896,0.2828552,0.2000036,0.2828532,2.450073,3.464913,4.799997,10,10,-1,0
-293.55,-8.551005,-10,12.4949,-1,10,5.020398,3.698968,0.6363992,0.4499817,0.6363736,1.301007,1.83992,10,-1,0
-291.8828,-8.549994,9.972565,-7.999972,1,10,3.818394,3.699992,2.994104,2.117126,1.838489,1.300004,1.838498,10,-1,0
-293.218,-12.04997,0,-19.99953,-1,3.217987,0.2828546,0.2000027,0.282831,0.7819824,1.105864,4.799978,6.788217,10,-1,0
-291.218,-12.04997,10,0,1,1.217926,0.2828647,0.200017,0.2828633,2.782043,3.934367,4.799987,10,10,-1,0
-291.218,-8.550994,0,12.4949,1,10,3.136652,3.698997,3.934397,2.782013,1.839889,1.301007,1.83992,10,1,1
-291.218,-8.649989,0,-9.000015,1,10,3.136649,3.600001,3.934398,2.782013,1.979892,1.400002,1.979923,10,1,1
-289.45,-11.05001,8.016541,0,1,0.4500122,0.2828479,0.2000017,0.2828573,4.549957,5.374035,3.800034,0.6364484,10,1,1
-288.2813,-8.049974,9.876543,4.291534E-05,1,10,3.111324,2.20005,5.939711,5.718658,1.131361,0.8000016,3.959778,10,1,1
-286.2834,-9.949966,9.99983,-16.99996,1,1.283356,0.424327,0.3000431,0.4243304,7.716644,3.818357,4.69997,10,10,1,1
-285.45,-10.05,0.0001830608,0,1,0.4500122,0.2828276,0.1999979,0.2828505,8.549957,3.959856,4.800014,0.6364484,10,1,1
-285.45,-10.05,0,0,1,0.4500122,0.2828276,0.1999979,0.2828505,8.549957,3.959856,4.800014,0.6364484,10,1,1
-287.4501,-10.05,-10,0,-1,2.450073,0.2828593,0.2000132,0.2828613,6.549896,3.959827,3.800011,10,10,1,1
-287.4501,-10.05,0,0,-1,2.450073,0.2828593,0.2000132,0.2828613,6.549896,3.959827,3.800011,10,10,1,1
-287.4501,-7.049999,0,-2.861023E-05,-1,10,3.464963,3.200019,7.353885,0.5498657,0.7776212,0.800005,2.545603,10,1,1
-285.6165,-9.150005,9.986282,-18.00003,1,10,0.871874,1.099999,1.555644,8.383484,3.370714,3.900013,10,10,0,0
-285.4686,-10.05,0,0,1,0.4685669,0.2828519,0.2000027,0.2828323,8.531433,3.959853,4.800011,0.6626462,10,0,0
-287.4686,-7.049999,-10,-0.0001430511,-1,10,3.491159,3.200019,7.353884,0.5313416,0.751425,0.800005,2.545603,10,0,0
-287.4686,-9.150028,0,-18.00014,-1,10,1.555605,1.09999,1.555637,6.531372,2.687081,2.900034,10,10,0,0
-287.4686,-8.000525,0,18.4949,-1,10,3.181223,2.249493,6.009661,6.531342,1.061439,1.750531,5.304066,10,0,0
-287.4686,-7.549999,0,-8,-1,10,3.491127,2.700018,6.646779,6.531342,0.7514644,1.300005,3.252711,10,0,0
-287.4686,-10.05002,0,0,-1,2.468628,0.2828519,0.2000017,0.2828323,6.531372,3.959857,3.800022,10,10,0,0
-285.4686,-6.551034,10,12.4949,1,10,3.81693,3.698969,8.059554,2.531372,1.839935,1.301044,3.254177,10,0,0
-286.4727,-6.650002,0,-9.000058,-1,10,3.676973,3.600008,7.919588,1.527283,0.7457538,1.400006,1.979926,10,0,0
-286.4727,-10.05001,0,-11.99991,-1,1.472656,0.2828519,0.2000017,0.2828539,7.527313,3.959834,4.800012,10,10,0,0
-284.4726,-6.967525,10,14.4949,1,10,3.227911,2.2825,4.642154,3.527344,2.428975,2.717527,8.085803,10,-1,1
-284.3062,-5.468545,0.01371742,2.494898,1,10,6.761999,3.78148,9.590425,2.693848,0.9812174,1.218549,1.723285,10,-1,1
-284.7505,-6.702899,-6.666667,-13.5051,-1,10,3.602164,2.547129,5.01641,3.249512,2.054722,2.4529,8.132328,10,-1,1
-283.0248,-9.050017,10,0,1,10,0.2828485,0.1999969,0.2828498,10,5.374038,4.856634,8.202457,10,-1,1
-283.0248,-9.050017,0,0,1,10,0.2828485,0.1999969,0.2828498,10,5.374038,4.856634,8.202457,10,-1,1
-281.0247,-5.551037,10,12.4949,1,10,9.473732,3.698963,5.231151,5.975281,2.793475,3.357718,4.277596,10,-1,1
-282.3594,-4.452058,0,0.4948977,-1,10,10,4.797952,8.199567,2.640533,0.9059071,1.202066,4.750915,10,-1,1
-282.878,-6.253078,-8.888889,-16.5051,-1,10,7.066702,2.996935,5.652529,5.121979,2.832784,3.00308,6.898474,10,-1,1
-281.1889,-8.300174,10,22.4949,1,10,2.75747,0.9498272,1.343265,10,5.389729,6.050184,7.141982,10,-1,1
-279.1888,-5.201194,10,10.4949,1,10,9.968494,5.048803,5.725904,5.841156,3.975578,4.95117,2.759382,10,-1,1
-280.856,-4.502214,-9.972565,-1.505102,-1,10,10,5.747759,8.128616,4.144012,1.770916,3.252216,4.038931,10,0,1
-281.0219,-6.903235,-0.01367978,-19.5051,-1,10,7.56143,2.346765,3.318843,6.978088,3.752264,4.714127,5.166445,10,0,1
-279.1867,-9.300152,10,22.4949,1,10,2.757486,0.9498453,1.343263,1.813324,7.14201,9.050128,7.142009,10,0,1
-279.0202,-6.201171,0.01371742,10.4949,1,10,8.554296,4.048829,4.311722,8.009735,4.250885,5.951141,4.173545,10,0,1
-279.02,-5.502192,1.881675E-05,-1.505102,1,10,9.5428,4.747808,5.300229,7.980011,4.214354,5.252162,3.18505,10,0,1
-277.1864,-7.903213,9.986282,-19.5051,1,10,6.147257,3.346786,3.318842,10,6.807451,4.653203,5.166416,10,0,1
-277.022,-11.05,0,0,1,10,1.697027,0.2000046,0.2828526,1.978027,9.616667,7.799983,9.616669,10,0,1
-275.0219,-12.04997,10,-3.999287,1,10,0.2828526,0.2000017,0.2828526,1.978058,10,7.799973,10,10,0,1
-277.022,-8.550992,-10,12.4949,-1,6.022003,5.231168,2.699008,2.797373,10,7.496743,5.300979,6.082527,10,0,1
-275.3549,-7.452013,9.972565,0.4948977,1,10,6.785353,4.797958,5.155049,10,7.983423,3.202014,4.528344,10,0,1
-277.0225,-9.253034,-9.972603,-16.5051,-1,10,4.238319,1.996966,2.796705,3.97757,8.453512,6.003021,7.075376,10,0,1
-275.3512,-12.04997,10,0,1,10,0.2828526,0.2000008,0.2828296,1.648804,10,7.799973,10,10,0,1
-275.3512,-8.550992,0,12.4949,1,4.351196,5.231147,3.69898,3.816939,10,8.910954,4.300993,6.082551,10,0,1
-277.1848,-7.452013,-9.986282,0.4948977,-1,10,6.78533,3.797985,3.956932,10,6.809727,4.202003,4.528342,10,0,1
-279.1846,-9.253034,-9.999981,-16.5051,-1,10,2.824122,0.9969625,1.409898,1.81546,7.075375,9.00301,7.075373,10,0,1
-279.3327,-8.0005,0,18.4949,-1,10,6.009668,2.249495,2.357882,10,5.304029,7.75048,5.304021,10,0,1
-281.1663,-5.70152,-9.986282,6.494898,-1,10,9.260918,3.548481,5.018358,5.833679,2.593249,3.45153,4.477851,10,0,1
-281.3326,-5.902541,-0.0136986,-7.505103,-1,10,8.976632,3.347461,4.734073,5.66748,2.402729,3.65255,4.712935,10,0,1
-281.3328,-9.050002,-1.879094E-05,-11.89834,-1,10,0.282829,0.2000008,0.2828526,10,5.374034,6.800011,7.541707,10,0,1
-283.3329,-5.967519,-10,14.4949,-1,10,6.056357,3.282498,6.056371,3.667175,2.357634,1.717529,6.671559,10,0,1
-284.3329,-5.283331,0,-5,-1,10,7.023931,3.966693,9.852355,2.667114,0.9434069,1.033335,1.461376,10,-1,1
-282.4993,-8.383331,9.986282,-23,1,10,1.225657,0.8666801,1.225667,10,4.431205,5.133337,7.259622,10,-1,1
-280.4994,-9.116673,10,-2,1,9.49939,1.602766,1.133305,0.708005,10,6.364808,7.866679,6.882534,10,-1,1
-278.4993,-8.616999,10,20.4949,1,7.499329,5.137817,2.632978,2.309397,10,6.364949,7.366987,6.175875,10,-1,1
-278.3329,-5.918018,0.01371742,8.494898,1,10,8.95475,5.331963,4.712151,8.667175,5.18608,4.668001,3.299154,10,-1,1
-278.3326,-5.652372,1.881675E-05,-4.505103,1,10,9.330437,5.597608,5.087817,8.667389,4.811685,4.402355,3.298808,10,-1,1
-278.3326,-8.653393,2.581172E-08,-22.5051,1,7.332611,5.086339,2.596588,2.257921,10,6.600698,7.403375,6.227354,10,-1,1
-276.4931,-11.11665,10,-2,1,10,1.602764,1.133318,0.7169172,2.506958,9.710933,7.866632,9.710933,10,-1,1
-274.493,-10.61698,10,20.4949,1,10,2.309407,1.632997,2.309403,4.507019,10,6.36698,10,10,-1,1
-276.1602,-7.917999,-9.972565,8.494898,-1,10,6.126336,4.331972,4.016165,10,8.015763,4.667972,5.18736,10,-1,1
-276.3261,-7.652353,-0.01367978,-4.505103,-1,10,6.502023,4.597618,3.781492,10,7.640077,4.402329,4.811673,10,-1,0
-278.1599,-10.65337,-9.986301,-22.5051,-1,10,0.8437455,0.5966091,0.8437118,0.8400879,9.055745,9.40335,9.055748,10,-1,0
-278.55,-11.04997,-0.0001830608,0,-1,10,0.2828566,0.2000046,0.2828526,0.4500122,0.6364127,9.799963,9.616629,10,-1,0
-278.55,-7.550991,0,12.4949,-1,10,6.64536,3.698986,3.464801,10,6.082524,6.300982,4.66831,10,-1,0
-278.55,-6.452012,0,0.4948977,-1,10,8.199566,4.797966,3.956966,9.449951,4.879005,5.202002,3.606269,10,-1,0
-280.3836,-8.253033,-9.986282,-16.5051,-1,9.383606,4.238334,1.996946,1.409935,10,5.66116,7.00304,6.199352,10,-1,0
-278.7043,-10.04998,10,0,1,10,1.69707,1.19999,0.4181615,2.295654,8.202421,8.799981,8.202423,10,-1,0
-278.7043,-6.551004,0,12.4949,1,10,8.059565,4.698971,3.816965,9.295624,4.716843,5.301,3.82452,10,-1,0
-278.7043,-5.452024,0,0.4948977,1,10,9.61377,5.797951,5.371177,8.295654,4.528348,4.202021,3.114119,10,-1,0
-280.5379,-7.253045,-9.986282,-16.5051,-1,10,7.066716,2.996932,2.824146,10,4.246958,6.003051,5.661129,10,-1,0
-280.6982,-7.617007,0,20.4949,-1,10,5.13783,2.632969,2.309432,10,4.76169,6.36701,6.17584,10,0,1
-282.5318,-4.918027,-9.986282,8.494898,-1,10,10,4.331985,7.540583,2.468201,0.9447429,1.668033,5.216375,10,0,1
-282.5318,-4.652381,0,-4.505103,-1,10,10,4.597631,7.916271,2.468201,0.6779466,1.402387,4.994673,10,0,1
-280.6982,-7.653402,9.986282,-22.5051,1,10,5.086349,2.596573,2.257952,10,4.813148,6.403406,6.227319,10,0,1
-282.4022,-9.050001,-10,0,-1,10,0.2828566,0.2000084,0.2828802,10,5.374007,5.800009,8.202417,10,0,1
-280.4021,-9.116668,10,-2,1,9.4021,1.60277,1.133312,0.8455919,10,6.502372,7.866675,6.882508,10,0,1
-280.2375,-8.616983,0,20.4949,1,9.237457,3.723648,1.632998,1.078438,10,6.175842,7.366993,6.208637,10,0,1
-278.4039,-5.918003,9.986282,8.494898,1,10,8.954761,5.331976,4.712161,8.596161,5.085652,4.667988,3.399583,10,0,1
-276.4041,-5.652357,9.999981,-4.505103,1,10,9.330449,6.597614,6.499604,10,6.225887,2.402334,1.983224,10,0,1
-274.404,-8.653378,10,-22.5051,1,3.404022,5.086352,3.596596,3.672176,10,9.328092,4.40338,6.227326,10,0,1
-276.0748,-12.04997,-10,0,-1,10,0.2828512,0.1999998,0.2828512,0.9252014,10,8.799944,10,10,-1,0
-276.0748,-12.04997,0,0,-1,10,0.2828512,0.1999998,0.2828512,0.9252014,10,8.799944,10,10,-1,0
-277.5769,-8.550992,-9.876543,12.4949,-1,6.576904,5.231145,2.698999,2.402755,10,7.496738,5.300988,6.082527,10,-1,0
-279.5749,-7.452013,-9.99983,0.4948977,-1,10,6.785349,2.797978,2.542752,10,4.843917,7.202001,5.055612,10,-1,0
-281.5749,-9.050002,-10,-10.41416,-1,10,0.2828512,0.2000027,0.2828323,10,5.374032,6.800007,7.884124,10,-1,0
-283.575,-9.050002,-10,0,-1,10,0.282862,0.200017,0.282864,10,4.843713,4.800011,8.202453,10,-1,0
-281.5749,-5.551022,10,12.4949,1,10,9.473742,3.698982,6.645384,5.425079,2.015408,3.301027,5.055699,10,-1,0
-279.5749,-4.452043,10,0.4948977,1,10,10,5.79795,6.785387,5.42511,3.11417,4.20203,2.227187,10,-1,0
-279.4084,-6.253063,0.01371742,-16.5051,1,10,8.480918,3.996931,4.238324,8.591553,4.246991,6.003046,4.246949,10,-1,0
-280.55,-10.04997,0.807312,0,-1,10,0.2828573,0.2000055,0.2828532,0.4500427,0.6364484,8.799977,8.202412,10,-1,0
-280.55,-10.04997,-0.0001830608,0,-1,10,0.2828573,0.2000055,0.2828532,0.4500427,0.6364484,8.799977,8.202412,10,0,1
-280.55,-6.550991,0,12.4949,-1,10,8.059573,3.698987,3.817006,7.449982,3.464881,5.300996,4.668281,10,0,1
-278.7164,-5.452011,9.986282,0.4948977,1,10,9.613781,5.797964,5.371186,8.2836,4.528339,4.202008,3.114088,10,0,1
-278.5502,-7.253032,0.0136986,-16.5051,1,10,7.066749,3.996945,3.464613,10,5.66116,6.003022,4.246943,10,0,1
-278.5499,-11.04997,0,0,1,10,0.2828573,0.2000055,0.2828532,0.4501038,0.6365422,9.799962,9.616629,10,0,1
-278.5499,-11.04997,0,0,1,10,0.2828573,0.2000055,0.2828532,0.4501038,0.6365422,9.799962,9.616629,10,0,1
-278.5499,-11.04997,0,0,1,10,0.2828573,0.2000055,0.2828532,0.4501038,0.6365422,9.799962,9.616629,10,0,1
-278.55,-11.04997,-0.0001830608,0,-1,10,0.2828573,0.2000055,0.2828316,0.4500122,0.6364127,9.799962,9.616607,10,0,1
-278.55,-11.04997,-0.0001830608,0,-1,10,0.2828573,0.2000055,0.2828316,0.4500122,0.6364127,9.799962,9.616607,10,0,1
-278.55,-7.550991,0,12.4949,-1,10,6.64536,3.698986,3.464801,10,6.082524,6.300982,4.66831,10,0,1
-280.3836,-6.452012,-9.986282,0.4948977,-1,10,8.199564,3.797967,3.956975,7.616364,3.700151,5.202019,4.52831,10,1,1
-282.3834,-8.253033,-9.999981,-16.5051,-1,10,1.409935,0.9969778,1.409946,10,4.24695,5.00304,7.075344,10,1,1
-280.6797,-7.000515,10,18.4949,1,10,7.423849,3.24946,3.18126,7.320343,3.889825,5.750519,5.304022,10,1,1
-280.5132,-4.701535,0.01371742,6.494898,1,10,10,5.548442,7.846717,4.486816,2.135767,3.451541,3.554177,10,1,1
-278.6794,-4.902556,9.986301,-7.505103,1,10,10,6.347419,6.148245,6.320648,3.751288,3.652551,2.337059,10,1,1
-280.3467,-8.503577,-9.972584,-25.5051,-1,9.34671,3.884005,1.746403,1.055607,10,6.015464,7.253585,6.174201,10,1,1
-278.6425,-8.000489,10,18.4949,1,10,6.009676,3.249486,3.181248,10,6.162374,6.750483,5.304015,10,1,1
-278.4761,-5.701509,0.01371742,6.494898,1,10,9.260928,5.54847,5.01833,8.523956,4.881171,4.451497,3.466915,10,1,1
-276.6422,-5.90253,9.986301,-7.505103,1,10,8.976645,6.347441,6.148211,10,6.162782,2.652511,2.337029,10,1,1
-278.3096,-9.503551,-9.972584,-25.5051,-1,10,3.884011,1.74643,1.055646,2.690399,7.429663,8.253532,7.42966,10,1,1
-278.7722,-9.000481,-6.666667,18.4949,-1,7.772247,4.59549,2.249494,1.767071,10,6.718205,7.750479,6.718202,10,0,0
-277.0496,-6.701501,9.977138,6.494898,1,10,7.846741,4.548499,5.018292,10,6.295382,3.451489,3.466953,10,0,0
-276.8835,-6.902522,0.01368605,-7.505103,1,10,7.562456,5.347449,4.734011,10,6.579668,3.652507,3.751238,10,0,0
-278.7169,-10.05,-9.986264,-11.8988,-1,10,1.69706,1.199975,0.4004234,2.283112,8.202454,8.799995,8.202455,10,0,0
-278.7169,-10.05,0,0,-1,10,1.69706,1.199975,0.4004234,2.283112,8.202454,8.799995,8.202455,10,0,0
-278.7169,-10.05,0,0,-1,10,1.69706,1.199975,0.4004234,2.283112,8.202454,8.799995,8.202455,10,0,0
-276.7168,-6.551018,10,12.4949,1,10,8.059557,5.698952,5.23113,10,6.120456,3.301001,3.254138,10,0,0
-278.384,-5.452039,-9.972565,0.4948977,-1,10,9.61374,5.797941,5.371144,8.616028,4.528361,4.202023,3.114125,10,0,0
-276.7164,-7.253059,9.972603,-16.5051,1,10,7.066709,4.996912,4.238313,10,7.075413,4.003042,4.246964,10,0,0
-276.5504,-12.04997,0.01367984,-16.38182,1,10,0.2828512,0.2000008,0.2828296,0.449585,0.6358449,8.799951,10,10,0,0
-274.5504,-8.967486,10,14.4949,1,3.550354,4.64215,3.282487,3.46436,10,9.499976,4.717489,6.671549,10,0,1
-272.5503,-7.468508,10,2.494898,1,10,2.192444,4.781467,6.29284,10,4.551656,3.218513,4.551664,10,0,1
-272.3838,-8.702862,0.01371742,-13.5051,1,1.38382,5.016384,3.547115,5.016356,10,7.779929,4.452868,9.125743,10,0,1
-272.3836,-12.04998,0,0,1,10,0.2828519,0.2000008,0.2828303,4.616425,10,7.799982,10,10,0,1
-270.3835,-10.44903,10,-7.485472,1,10,2.546937,1.800947,2.546912,8.616516,10,1.199033,10,10,0,1
-272.0543,-12.04998,-10,0,-1,10,0.2828296,0.1999989,0.282829,4.945679,10,7.799984,10,10,0,1
-272.0543,-12.04998,0,0,-1,10,0.2828296,0.1999989,0.282829,4.945679,10,7.799984,10,10,0,1
-274.0544,-8.550998,-10,12.4949,-1,3.054382,5.231145,3.698977,4.165769,10,9.822568,4.301001,6.082557,10,0,1
-276.0544,-7.452019,-10,0.4948977,-1,10,6.785348,4.797953,4.165687,10,7.356778,4.20199,4.528347,10,0,1
-274.3873,-9.253039,9.972565,-16.5051,1,10,4.238317,2.996934,3.694946,6.612732,9.903808,5.003042,7.075383,10,0,1
-274.2232,-11.30014,0,22.4949,1,10,1.343263,0.949831,1.343261,2.776855,10,7.050146,10,10,-1,0
-272.3896,-8.201164,9.986282,10.4949,1,10,5.7259,4.048812,5.725893,10,7.002004,3.95117,7.002016,10,-1,0
-272.2234,-7.502185,0.0136986,-1.505102,1,10,1.730089,4.747792,6.714395,10,4.599293,3.252192,6.01351,10,-1,0
-271.3836,-9.903206,0,-19.5051,1,10,3.318859,2.346771,3.318834,9.616425,10,5.653213,0.9237672,10,-1,0
-273.2231,-12.04998,-10,0,-1,5.622467,0.2828296,0.1999989,0.2828296,3.776855,10,7.79998,3.959772,10,-1,0
-271.2231,-12.04998,10,0,1,2.422333,0.2828532,0.2000017,0.2828526,5.776917,10,7.799984,10,10,-1,0
-271.2231,-12.04998,0,0,1,1.22226,0.2828532,0.2000017,0.2828526,5.776917,10,7.799984,10,10,-1,0
-269.223,-10.28333,10,-5,1,10,2.781279,1.966646,2.074183,9.777008,1.461348,6.033345,7.386466,10,-1,0
-269.057,-12.04998,0,0,1,10,0.2828303,0.1999998,0.2828512,2.343964,10,7.808232,4.323274,10,-1,0
-271.0571,-10.28333,-10,-5,-1,10,2.781256,1.966644,2.18351,7.942963,10,6.033343,1.461349,10,-1,0
-273.0571,-12.04998,-10,0,-1,10,0.2828512,0.1999998,0.2828512,0.743988,10,7.79998,3.959772,10,-1,0
-273.0571,-12.04998,0,0,-1,10,0.2828512,0.1999998,0.2828512,1.944061,10,7.79998,3.959772,10,-1,0
-275.0572,-12.04998,-10,0,-1,10,0.2828283,0.1999979,0.2828276,0.842804,10,7.799977,10,10,-1,0
-275.0572,-8.550996,0,12.4949,-1,4.05719,5.231145,3.199001,3.816961,10,8.91098,4.300997,6.082554,10,-1,0
-275.0572,-7.452017,0,0.4948977,-1,10,6.785351,4.797956,5.371133,10,8.404361,3.202018,4.528347,10,-1,0
-276.8908,-9.253037,-9.986282,-16.5051,-1,10,4.238317,2.996933,2.82408,4.109253,8.489588,6.003023,7.075378,10,-1,0
-277.0511,-11.04999,0,0,-1,10,1.697028,0.2000055,0.2828316,1.948975,9.616666,7.799981,9.616646,10,-1,0
-279.0511,-7.551012,-10,12.4949,-1,10,6.645323,2.698988,2.756152,10,5.584569,7.300983,4.668324,10,-1,0
-279.2176,-6.452033,-0.01371742,0.4948977,-1,10,8.19953,3.797965,3.956933,8.782379,4.52838,6.202009,4.528311,10,-1,0
-279.2178,-8.253054,-1.881675E-05,-16.5051,-1,8.217834,5.652496,1.996943,2.520365,10,5.66118,8.003031,5.661172,10,-1,0
-280.55,-8.616985,0,20.4949,-1,9.549988,3.723622,1.632992,0.8952051,10,6.175863,7.366991,6.434651,10,0,0
-280.55,-5.918005,0,8.494898,-1,10,8.954758,4.331972,4.712193,6.450043,3.464844,4.668011,3.812435,10,0,0
-278.7164,-5.652359,9.986282,-4.505103,1,10,9.330446,5.597616,5.08785,8.2836,4.643668,4.402356,3.397421,10,0,0
-280.3838,-8.653379,-9.972584,-22.5051,-1,9.383759,3.672167,1.596601,0.8715388,10,6.227322,7.403387,6.322297,10,0,0
-280.5315,-8.000482,0,18.4949,-1,10,4.595506,2.249496,1.767085,10,5.303989,6.750487,6.408497,10,0,0
-280.5315,-5.701502,0,6.494898,-1,10,9.260953,4.548476,5.018368,6.468536,3.46693,4.451508,3.618263,10,0,0
-282.3651,-5.902523,-9.986282,-7.505103,-1,10,7.562472,3.347488,6.148289,4.634918,2.337027,2.652531,6.173155,10,0,0
-280.6977,-9.05,9.972584,-11.89883,1,9.697723,1.697059,1.199974,0.4275026,10,6.084324,7.800004,6.836423,10,0,0
-282.6978,-9.05,-10,0,-1,10,0.2828593,0.2000122,0.2828613,10,5.374027,5.800004,8.20242,10,0,0
